,lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,age_group,demo_watched_date,language,watched_percentage,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason
744,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,lead,1/20/2022,unsuccessful,demo_not_attended
745,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,lead,1/20/2022,successful,demo_not_attended
746,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,awareness,1/20/2022,successful,post_demo_followup
747,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,consideration,1/20/2022,successful,interested_for_conversion
748,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,consideration,1/20/2022,successful,followup_for_conversion
749,USR1151,25,FEMALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/18/2022,Telugu,37,JNR1008MG,consideration,1/20/2022,successful,followup_for_conversion
750,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,lead,1/15/2022,successful,lead_introduction
751,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,lead,1/16/2022,successful,demo_schedule
752,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,lead,1/17/2022,successful,demo_not_attended
753,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,lead,1/17/2022,successful,demo_not_attended
754,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,awareness,1/17/2022,successful,post_demo_followup
755,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,consideration,1/17/2022,successful,interested_for_conversion
756,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,consideration,1/17/2022,unsuccessful,followup_for_conversion
757,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,consideration,1/17/2022,successful,followup_for_conversion
758,USR1152,18,MALE,Bengaluru,B.Tech,Business,email_marketing,16-19,1/16/2022,English,66,JNR1008MG,conversion,1/17/2022,successful,successful_conversion
759,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/17/2022,unsuccessful,lead_introduction
760,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/18/2022,successful,lead_introduction
761,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/19/2022,unsuccessful,demo_schedule
762,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/20/2022,successful,demo_schedule
763,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/21/2022,successful,demo_not_attended
764,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,lead,1/21/2022,successful,demo_not_attended
765,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,awareness,1/21/2022,successful,post_demo_followup
766,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,consideration,1/21/2022,successful,interested_for_conversion
767,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,consideration,1/21/2022,successful,followup_for_conversion
768,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,consideration,1/21/2022,successful,followup_for_conversion
769,USR1153,24,MALE,Bengaluru,Looking for Job,Business,SEO,23-25,1/20/2022,Telugu,67,JNR1008MG,conversion,1/21/2022,successful,successful_conversion
770,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/15/2022,unsuccessful,lead_introduction
771,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/16/2022,successful,lead_introduction
772,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/17/2022,successful,demo_schedule
773,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/18/2022,successful,demo_not_attended
774,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/18/2022,successful,demo_not_attended
775,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,lead,1/18/2022,successful,demo_not_attended
776,USR1155,24,FEMALE,Bengaluru,Looking for Job,Lawyer,social_media,23-25,1/17/2022,Hindi,41,JNR1008MG,awareness,1/18/2022,successful,post_demo_followup
777,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/19/2022,successful,lead_introduction
778,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/21/2022,successful,demo_schedule
779,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/23/2022,successful,demo_not_attended
780,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/23/2022,successful,demo_not_attended
781,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/23/2022,unsuccessful,demo_not_attended
782,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,lead,2/23/2022,successful,demo_not_attended
783,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,awareness,2/23/2022,successful,post_demo_followup
784,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,consideration,2/23/2022,successful,interested_for_conversion
785,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,consideration,2/23/2022,unsuccessful,interested_for_conversion
786,USR1157,22,MALE,Chennai,Looking for Job,Government Employee,website,20-22,2/22/2022,English,68,JNR1008MG,consideration,2/23/2022,successful,followup_for_conversion
787,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/19/2022,unsuccessful,lead_introduction
788,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/19/2022,successful,lead_introduction
789,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/19/2022,successful,demo_schedule
790,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/22/2022,successful,demo_not_attended
791,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/22/2022,successful,demo_not_attended
792,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,lead,2/22/2022,successful,demo_not_attended
793,USR1158,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/20/2022,English,45,JNR1008MG,awareness,2/22/2022,successful,post_demo_followup
794,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/4/2022,successful,lead_introduction
795,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/6/2022,successful,demo_schedule
796,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/7/2022,successful,demo_not_attended
797,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/7/2022,successful,demo_not_attended
798,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/7/2022,unsuccessful,demo_not_attended
799,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,lead,1/7/2022,successful,demo_not_attended
800,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,awareness,1/7/2022,successful,post_demo_followup
801,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,consideration,1/7/2022,successful,interested_for_conversion
802,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,consideration,1/7/2022,unsuccessful,followup_for_conversion
803,USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,20-22,1/6/2022,Telugu,49,JNR1009MG,consideration,1/7/2022,successful,followup_for_conversion
804,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/5/2022,unsuccessful,lead_introduction
805,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/6/2022,successful,lead_introduction
806,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/8/2022,successful,demo_schedule
807,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/9/2022,successful,demo_not_attended
808,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/9/2022,successful,demo_not_attended
809,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,lead,1/9/2022,successful,demo_not_attended
810,USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,20-22,1/8/2022,Telugu,53,JNR1009MG,awareness,1/9/2022,successful,post_demo_followup
811,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,lead,1/8/2022,successful,lead_introduction
812,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,lead,1/10/2022,successful,demo_schedule
813,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,lead,1/10/2022,successful,demo_not_attended
814,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,lead,1/10/2022,successful,demo_not_attended
815,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,awareness,1/10/2022,successful,post_demo_followup
816,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,consideration,1/10/2022,successful,interested_for_conversion
817,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,consideration,1/10/2022,unsuccessful,followup_for_conversion
818,USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/10/2022,Telugu,57,JNR1009MG,consideration,1/10/2022,successful,followup_for_conversion
819,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/8/2022,unsuccessful,lead_introduction
820,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/9/2022,successful,lead_introduction
821,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/11/2022,successful,demo_schedule
822,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/14/2022,successful,demo_not_attended
823,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/14/2022,successful,demo_not_attended
824,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,lead,1/14/2022,successful,demo_not_attended
825,USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/12/2022,Telugu,65,JNR1009MG,awareness,1/14/2022,successful,post_demo_followup
826,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/17/2022,successful,lead_introduction
827,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/17/2022,successful,demo_schedule
828,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/20/2022,successful,demo_not_attended
829,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/20/2022,successful,demo_not_attended
830,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/20/2022,unsuccessful,demo_not_attended
831,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,lead,1/20/2022,successful,demo_not_attended
832,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,awareness,1/20/2022,successful,post_demo_followup
833,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,consideration,1/20/2022,successful,interested_for_conversion
834,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,consideration,1/20/2022,successful,followup_for_conversion
835,USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/18/2022,Telugu,70,JNR1009MG,consideration,1/20/2022,successful,followup_for_conversion
836,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,lead,1/18/2022,successful,lead_introduction
837,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,lead,1/20/2022,successful,demo_schedule
838,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,lead,1/21/2022,successful,demo_not_attended
839,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,lead,1/21/2022,successful,demo_not_attended
840,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,awareness,1/21/2022,successful,post_demo_followup
841,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,consideration,1/21/2022,successful,interested_for_conversion
842,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,consideration,1/21/2022,successful,followup_for_conversion
843,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,consideration,1/21/2022,successful,followup_for_conversion
844,USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/20/2022,Telugu,69,JNR1009MG,conversion,1/21/2022,successful,successful_conversion
845,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/17/2022,unsuccessful,lead_introduction
846,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/18/2022,successful,lead_introduction
847,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/19/2022,unsuccessful,demo_schedule
848,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/19/2022,successful,demo_schedule
849,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/19/2022,successful,demo_not_attended
850,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,lead,1/19/2022,successful,demo_not_attended
851,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,awareness,1/19/2022,successful,post_demo_followup
852,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,consideration,1/19/2022,successful,interested_for_conversion
853,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,consideration,1/19/2022,successful,followup_for_conversion
854,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,consideration,1/19/2022,successful,followup_for_conversion
855,USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,Telugu,70,JNR1009MG,conversion,1/19/2022,successful,successful_conversion
856,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/15/2022,unsuccessful,lead_introduction
857,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/16/2022,successful,lead_introduction
858,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/16/2022,successful,demo_schedule
859,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/18/2022,successful,demo_not_attended
860,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/18/2022,successful,demo_not_attended
861,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,lead,1/18/2022,successful,demo_not_attended
862,USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/17/2022,Hindi,61,JNR1009MG,awareness,1/18/2022,successful,post_demo_followup
863,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/22/2022,successful,lead_introduction
864,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/23/2022,successful,demo_schedule
865,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/23/2022,successful,demo_not_attended
866,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/23/2022,successful,demo_not_attended
867,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/23/2022,unsuccessful,demo_not_attended
868,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,lead,2/23/2022,successful,demo_not_attended
869,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,awareness,2/23/2022,successful,post_demo_followup
870,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,consideration,2/23/2022,successful,interested_for_conversion
871,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,consideration,2/23/2022,successful,followup_for_conversion
872,USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/23/2022,English,65,JNR1009MG,consideration,2/23/2022,successful,followup_for_conversion
873,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/23/2022,unsuccessful,lead_introduction
874,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/24/2022,successful,lead_introduction
875,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/25/2022,successful,demo_schedule
876,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/26/2022,successful,demo_not_attended
877,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/26/2022,successful,demo_not_attended
878,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,lead,2/26/2022,successful,demo_not_attended
879,USR1178,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/25/2022,Hindi,35,JNR1009MG,awareness,2/26/2022,successful,post_demo_followup
880,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/1/2022,successful,lead_introduction
881,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/2/2022,successful,demo_schedule
882,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/7/2022,successful,demo_not_attended
883,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/7/2022,successful,demo_not_attended
884,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/7/2022,unsuccessful,demo_not_attended
885,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,lead,1/7/2022,successful,demo_not_attended
886,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,awareness,1/7/2022,successful,post_demo_followup
887,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,consideration,1/8/2022,successful,interested_for_conversion
888,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,consideration,1/8/2022,successful,followup_for_conversion
889,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,consideration,1/8/2022,successful,followup_for_conversion
890,USR1182,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/6/2022,Hindi,60,JNR1010MG,conversion,1/8/2022,successful,successful_conversion
891,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/1/2022,unsuccessful,lead_introduction
892,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/1/2022,successful,lead_introduction
893,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/3/2022,successful,demo_schedule
894,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/4/2022,successful,demo_not_attended
895,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/4/2022,successful,demo_not_attended
896,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,lead,1/4/2022,successful,demo_not_attended
897,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,awareness,1/4/2022,successful,post_demo_followup
898,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,consideration,1/5/2022,successful,interested_for_conversion
899,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,consideration,1/5/2022,successful,followup_for_conversion
900,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,consideration,1/5/2022,successful,followup_for_conversion
901,USR1183,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/3/2022,English,70,JNR1010MG,conversion,1/5/2022,successful,successful_conversion
902,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,lead,1/3/2022,unsuccessful,lead_introduction
903,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,lead,1/4/2022,successful,lead_introduction
904,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,lead,1/5/2022,successful,demo_schedule
905,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,lead,1/6/2022,successful,demo_not_attended
906,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,awareness,1/6/2022,successful,post_demo_followup
907,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,consideration,1/6/2022,successful,interested_for_conversion
908,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,awareness,1/6/2022,successful,followup_for_consideration
909,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,consideration,1/6/2022,successful,interested_for_conversion
910,USR1185,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,20-22,1/5/2022,English,75,JNR1010MG,awareness,1/6/2022,successful,followup_for_consideration
